BARCODE,AVAILABILITY,LOCATION,LOCATION 2,FRAME NO.,PKEY,MANUFACTURER,MODEL,SIZE,F COLOUR,F GROUP,SUPPLIER,DISPLAY STOCK,QUANTITY,F TYPE,SUPBARCODE,ISTOCKCODE,TEMPLE,DEPTH,DIAG,BASECURVE,SUNGRX,REORDATE,REORDER,REORDER QTY,RRP,EXLISTPR,LIST PRICE,EXCOSTPR,COST PRICE,EXPREVCOST,PREVCOST,EXAVGCOST,AVGCOST,EXDPRECOST,DPRECOST,WSALEET,WSALEIT,APPORDER,LASTSALE2,LASTSALE,FIRSTPUR,LASTPUR,RETURBY,DQTY,REFRESH,LASTINV,DISPC,TAXPC,FRSTATUS,FRSTATUS2,QTY ON ORDER,QTY ON APPRO,RELEASE,AVAIL FROM,AVAIL TILL,FRANGE,SRV CHARGE,EXLIST SRV,LIST SRV,EXRRP SRV,RRP SRV,MODKEY,ORDERAGAIN,PROSUPPLY,PSSUPFIT,PS CREATED,PS UPDATE AT,USER,MODIFIED,DELFLAG,XFER,PROVISION,PVINACTIVE,LOGSTR,FGID,SUP STATUS,LLAB ORDER,LDOWNLOAD,UUID,NOTE,PHOTO,BARCODE_CLEAN
6810,,OPT,,ESS000122,126429,Apollo,6710,54-17,Blk,F,ESS,,2,MS,,,140.0,32,55.0,,,/  /,0.0,0.0,80,13.0,14.3,13.0,14.3,13.0,14.3,13.0,14.3,0.0,0.0,0.0,0.0,0.0,45476,45523,41989.0,45321.0,/  /,0.0,,,0.0,10,PO,DE,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45523.50446,,/  /       :  :,,,,,,F,F,,,,6810.0
6858,,OPT,,OPQ000781,126867,Paparazzi,Hughes,50-22,C,F,OPQ,,1,MHM,,,145.0,,,,,/  /,0.0,0.0,190,59.5,65.45,53.55,58.91,53.55,58.91,26.78,29.46,0.0,0.0,0.0,0.0,0.0,43522,45222,42026.0,45001.0,/  /,0.0,,486705.0,9.99,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45222.37582,,/  /       :  :,,,,,,F,F,,,,6858.0
6866,,OPT,,ESS000123,126931,Apollo,6710,54-17,TORT,F,ESS,,2,MS,,,140.0,,,,,/  /,0.0,0.0,80,13.0,14.3,13.0,14.3,13.0,14.3,13.0,14.3,0.0,0.0,0.0,0.0,0.0,45476,45476,42033.0,45321.0,/  /,0.0,,,0.0,10,PO,DE,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45476.53127,,/  /       :  :,,,,,,F,F,,,,6866.0
6971,,OPT,,APO000254,128151,MEMOFLEX,933,43-16,20,F,APO,,1,BM,,,120.0,28,43.0,,,/  /,0.0,0.0,250,110.0,121.0,110.0,121.0,82.5,90.75,110.0,121.0,0.0,0.0,0.0,0.0,0.0,/  /,/  /,42075.0,42075.0,/  /,0.0,,204589.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,6971.0
6991,,OPT,,BON000023,129030,MARS,5049,47-17,C1,F,BON,,1,GS,,,135.0,28,47.0,,,/  /,0.0,0.0,149,45.0,49.5,22.5,24.75,22.5,24.75,22.5,24.75,0.0,0.0,0.0,0.0,0.0,/  /,42601,42101.0,43178.0,/  /,0.0,,723286.0,50.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,42601.47795,,/  /       :  :,,,,,,F,F,,,,6991.0
7051,,OPT,,ESS000124,129906,Apollo,6707,54-20,36073A,F,ESS,,1,US,,,140.0,38,55.0,,,/  /,0.0,0.0,80,12.8,14.08,12.8,14.08,12.8,14.08,12.8,14.08,0.0,0.0,0.0,0.0,0.0,45272,45363,42125.0,44126.0,/  /,0.0,,,0.0,10,PO,DE,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45363.45675,,/  /       :  :,,,,,,F,F,,,,7051.0
7052,,OPT,,ESS000125,129907,Apollo,6686,48-22,Y335,F,ESS,,2,MHS,,,135.0,28,49.0,,,/  /,0.0,0.0,80,13.8,15.18,13.8,15.18,13.8,15.18,13.8,15.18,0.0,0.0,0.0,0.0,0.0,45022,45330,42125.0,45090.0,/  /,0.0,,,0.0,10,PO,DE,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45330.52861,,/  /       :  :,,,,,,F,F,,,,7052.0
7092,,OPT,,OPQ000800,131428,Paparazzi,CHARLIE,50-17,A,F,OPQ,,1,MM,,,140.0,36,54.0,,,/  /,0.0,0.0,200,55.0,60.5,49.5,54.45,49.5,54.45,49.5,54.45,0.0,0.0,0.0,0.0,0.0,/  /,42293,42174.0,45644.0,/  /,0.0,,,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,42293.3616,,/  /       :  :,,,,,,F,F,,,,7092.0
7114,,OPT,,OPQ000809,131809,Stepper,SI-20027,56-15,F220,F,OPQ,,1,MS,,,140.0,35,57.0,,,/  /,0.0,0.0,290,109.5,120.45,109.5,120.45,109.5,120.45,109.5,120.45,0.0,0.0,0.0,0.0,0.0,42313,42549,42202.0,45645.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,42549.39025,,/  /       :  :,,,,,,F,F,,,,7114.0
7138,,OPT,,AUS000140,131909,CLARITY,1190,52-15,C2,F,AUS,,1,LS,,,135.0,34,51.0,,,/  /,0.0,0.0,120,9.35,10.29,9.35,10.29,9.35,10.29,9.35,10.29,0.0,0.0,0.0,0.0,0.0,44490,45097,42206.0,45230.0,/  /,0.0,,13001.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45097.60111,,/  /       :  :,,,,,,F,F,,,,7138.0
7141,,OPT,,AUS000143,131912,CLARITY,1180,54-17,C2,F,AUS,,1,LS,,,140.0,36,55.0,,,/  /,0.0,0.0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0.0,0.0,0.0,0.0,0.0,43486,44901,42206.0,45796.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44901.58646,,/  /       :  :,,,,,,F,F,,,,7141.0
7153,,OPT,,AUS000155,131929,CLARITY,1190,52-15,C3,F,AUS,,1,LS,,,135.0,34,51.0,,,/  /,0.0,0.0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0.0,0.0,0.0,0.0,0.0,44901,44987,42206.0,45796.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44987.49453,,/  /       :  :,,,,,,F,F,,,,7153.0
7157,,OPT,,AUS000159,131935,CLARITY,1186,46-17,C2,F,AUS,,1,LS,,,125.0,33,46.0,,,/  /,0.0,0.0,120,9.35,10.29,9.35,10.29,9.35,10.29,9.35,10.29,0.0,0.0,0.0,0.0,0.0,42622,43439,42206.0,45230.0,/  /,0.0,,13001.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,43439.48082,,/  /       :  :,,,,,,F,F,,,,7157.0
7296,,OPT,,AUS000193,135885,CLARITY,1210,53-17,C3,F,AUS,,1,LS,,,140.0,38,55.0,,,/  /,0.0,0.0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0.0,0.0,0.0,0.0,0.0,43892,44218,42341.0,45230.0,/  /,0.0,,13001.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44218.44722,,/  /       :  :,,,,,,F,F,,,,7296.0
7428,,OPT,,TOM000001,137903,Tomato Glasses,Tkac2,43-15,Grn,F,TOM,,1,GS,,,125.0,30,44.0,,,/  /,0.0,0.0,250,69.0,75.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/  /,/  /,42478.0,42478.0,/  /,0.0,,344.0,100.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,7428.0
7435,,OPT,,OPQ000843,138280,Stepper,SI-50062,51-16,FO32,F,OPQ,,1,LN,,,130.0,33,52.0,,,/  /,0.0,0.0,290,119.95,131.95,107.96,118.76,107.96,118.76,107.96,118.76,0.0,0.0,0.0,0.0,0.0,42941,43718,42493.0,45223.0,/  /,0.0,,,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,43718.67859,,/  /       :  :,,,,,,F,F,,,,7435.0
7454,,OPT,,RIM000049,138377,SENSES,WILLY,58-19,C4,F,RIM,,1,MM,,,145.0,33,60.0,,,/  /,0.0,0.0,169,35.0,38.5,35.0,38.5,35.0,38.5,35.0,38.5,0.0,0.0,0.0,0.0,0.0,/  /,/  /,42494.0,44279.0,/  /,0.0,,,0.0,10,CO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,7454.0
7456,,OPT,,RIM000051,138379,SENSES,SEINE,52-17,C2,F,RIM,,1,US,,,140.0,36,54.0,,,/  /,0.0,0.0,169,35.0,38.5,35.0,38.5,35.0,38.5,35.0,38.5,0.0,0.0,0.0,0.0,0.0,43432,44047,42494.0,45754.0,/  /,0.0,,,0.0,10,CO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44047.48343,,/  /       :  :,,,,,,F,F,,,,7456.0
7459,,OPT,,RIM000054,138382,SENSES,NOLENE,53-15,C3,F,RIM,,1,LS,,,140.0,37,52.0,,,/  /,0.0,0.0,169,35.0,38.5,35.0,38.5,35.0,38.5,35.0,38.5,0.0,0.0,0.0,0.0,0.0,45209,45400,42494.0,45435.0,/  /,0.0,,492782.0,0.0,10,CO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45400.64395,,/  /       :  :,,,,,,F,F,,,,7459.0
7495,,OPT,,AUS000212,139541,CLARITY,1223,57-18,C1,F,AUS,,1,MS,,,145.0,37,59.0,,,/  /,0.0,0.0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0.0,0.0,0.0,0.0,0.0,44880,44950,42542.0,45230.0,/  /,0.0,,13001.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44950.39699,,/  /       :  :,,,,,,F,F,,,,7495.0
7548,,OPT,,AUS000227,140995,CLARITY,1223,57-18,C3,F,AUS,,1,MS,,,145.0,37,58.0,,,/  /,0.0,0.0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0.0,0.0,0.0,0.0,0.0,44846,44900,42605.0,45796.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44900.63083,,/  /       :  :,,,,,,F,F,,,,7548.0
7556,,OPT,,AUS000235,141009,CLARITY,4673,49-20,C2,F,AUS,,1,MM,,,140.0,27,50.0,,,/  /,0.0,0.0,149,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0.0,0.0,0.0,0.0,0.0,/  /,42660,42605.0,44775.0,/  /,0.0,,1399684.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,42660.59208,,/  /       :  :,,,,,,F,F,,,,7556.0
7557,,OPT,,AUS000236,141010,CLARITY,1192,53-17,C2,F,AUS,,1,LS,,,135.0,33,53.0,,,/  /,0.0,0.0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0.0,0.0,0.0,0.0,0.0,44064,44860,42605.0,45796.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44860.39476,,/  /       :  :,,,,,,F,F,,,,7557.0
7590,,OPT,,ORO000111,141943,OROTON,CLEMENCE,61-13,1603136,S,ORO,,1,LM,,,135.0,49,64.0,,Y,/  /,0.0,0.0,215,97.73,107.5,87.96,96.76,87.96,96.76,87.96,96.76,0.0,0.0,0.0,0.0,0.0,/  /,/  /,42647.0,43635.0,/  /,0.0,,,9.99,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,7590.0
7609,,OPT,,SHA001247,142126,Magic,7101,52-16,C1,F,SHA,,1,LS,,,138.0,32,52.0,,,/  /,0.0,0.0,80,10.0,11.0,10.0,11.0,10.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,42670,43117,42654.0,42997.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,43117.3714,,/  /       :  :,,,,,,F,F,,,,7609.0
7612,,OPT,,RIM000063,142183,SENSES,CHURCHILL,55-17,C1,F,RIM,,1,MM,,,145.0,36,55.0,,,/  /,0.0,0.0,169,35.0,38.5,35.0,38.5,35.0,38.5,35.0,38.5,0.0,0.0,0.0,0.0,0.0,44804,45124,42655.0,45173.0,/  /,0.0,,,0.0,10,CO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45124.6145,,/  /       :  :,,,,,,F,F,,,,7612.0
7616,,OPT,,RIM000067,142187,SENSES,CHURCHILL,55-17,C2,F,RIM,,1,MM,,,145.0,36,55.0,,,/  /,0.0,0.0,169,35.0,38.5,35.0,38.5,35.0,38.5,35.0,38.5,0.0,0.0,0.0,0.0,0.0,45363,45398,42655.0,45435.0,/  /,0.0,,,0.0,10,CO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45398.44911,,/  /       :  :,,,,,,F,F,,,,7616.0
7624,,OPT,,BON000069,142239,MARS,612,47-16,C3,F,BON,,1,GS,,,130.0,30,47.0,,,/  /,0.0,0.0,149,50.0,55.0,20.0,22.0,20.0,22.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,/  /,/  /,42656.0,42656.0,/  /,0.0,,619677.0,60.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,7624.0
7656,,OPT,,OPQ000883,142903,Convertibles,9426,52-16,A,F,OPQ,,1,MM,,,140.0,29,53.0,,,/  /,0.0,0.0,270,119.95,131.95,107.96,118.76,107.96,118.76,107.96,118.76,0.0,0.0,0.0,0.0,0.0,/  /,43160,42689.0,43290.0,/  /,0.0,,,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,43160.50222,,/  /       :  :,,,,,,F,F,,,,7656.0
7662,,OPT,FR,25,143006,Apollo,1013,40-19,40193,F,,,2,GS,,,125.0,30,42.0,,,/  /,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44398,44539,42696.0,45091.0,/  /,0.0,,,0.0,10,CO,DE,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44539.40561,,/  /       :  :,,,,,,F,F,,,,7662.0
7663,,OPT,,ESS000127,143007,Apollo,6711,53-16,LT PINK,F,ESS,,1,LS,,,,41,54.0,,,/  /,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45406,45421,42696.0,43628.0,/  /,0.0,,,0.0,10,CO,DE,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45421.50354,,/  /       :  :,,,,,,F,F,,,,7663.0
7664,,OPT,,ESS000128,143008,Apollo,9984,50-15,C4,F,ESS,,2,BS,,,,29,46.0,,,/  /,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45426,45432,42696.0,45146.0,/  /,0.0,,,0.0,10,CO,DE,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45432.52428,,/  /       :  :,,,,,,F,F,,,,7664.0
7665,,OPT,FR,26,143009,Apollo,1014,43-16,BLUE,F,,,3,BS,,,120.0,25,42.0,,,/  /,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44203,45272,42696.0,45547.0,/  /,0.0,,,0.0,10,PO,DE,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45272.53806,,/  /       :  :,,,,,,F,F,,,,7665.0
7666,,OPT,,27,143010,Apollo,9924,53-17,C1,F,,,1,MS,,,,34,55.0,,,/  /,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45476,45476,42696.0,45547.0,/  /,0.0,,,0.0,10,PO,DE,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45476.53624,,/  /       :  :,,,,,,F,F,,,,7666.0
7667,,OPT,,ESS000129,143011,Apollo,9959,52-17,C1,F,ESS,,2,MM,,,138.0,32,56.0,,,/  /,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45421,45476,42696.0,45133.0,/  /,0.0,,,0.0,10,PO,DE,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45476.51275,,/  /       :  :,,,,,,F,F,,,,7667.0
7693,,OPT,,OPQ000893,143623,Paparazzi,DIESEL,65-19,B,F,OPQ,,1,MN,,,155.0,40,68.0,,,/  /,0.0,0.0,230,85.0,93.5,76.5,84.15,76.5,84.15,76.5,84.15,0.0,0.0,0.0,0.0,0.0,/  /,/  /,42760.0,43634.0,/  /,0.0,,364889.0,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,7693.0
7695,,OPT,,OPQ000895,143627,Stepper,STS-10070,54-15,F520,F,OPQ,,1,MS,,,140.0,33,54.0,,,/  /,0.0,0.0,290,85.0,93.5,76.5,84.15,76.5,84.15,76.5,84.15,0.0,0.0,0.0,0.0,0.0,44083,44524,42760.0,45448.0,/  /,0.0,,493835.0,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44524.683,,/  /       :  :,,,,,,F,F,,,,7695.0
7701,,OPT,,OPQ000901,143633,STEPPER,SI-60037,55-17,FO11,F,OPQ,,1,MM,,,140.0,34,58.0,,,/  /,0.0,0.0,290,109.5,120.45,98.55,108.41,98.55,108.41,98.55,108.41,0.0,0.0,0.0,0.0,0.0,44672,45125,42760.0,45434.0,/  /,0.0,,,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45125.4463,,/  /       :  :,,,,,,F,F,,,,7701.0
7756,,OPT,,AUS000240,143926,CLARITY,1224,52-18,C2,F,AUS,,1,UM,,,135.0,38,53.0,,,/  /,0.0,0.0,120,8.5,9.35,8.5,9.35,8.5,9.35,8.5,9.35,0.0,0.0,0.0,0.0,0.0,42817,43551,42793.0,45509.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,43551.52039,,/  /       :  :,,,,,,F,F,,,,7756.0
7757,,OPT,,AUS000241,143927,CLARITY,4705,50-20,C1,F,AUS,,1,UM,,,140.0,40,50.0,,,/  /,0.0,0.0,149,10.75,11.83,10.75,11.83,10.75,11.83,10.75,11.83,0.0,0.0,0.0,0.0,0.0,44802,44967,42793.0,45049.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44967.50888,,/  /       :  :,,,,,,F,F,,,,7757.0
7759,,OPT,,AUS000243,143929,CLARITY,1224,52-18,C3,F,AUS,,1,MM,,,135.0,38,53.0,,,/  /,0.0,0.0,149,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0.0,0.0,0.0,0.0,0.0,44389,44987,42793.0,45092.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44987.62163,,/  /       :  :,,,,,,F,F,,,,7759.0
7763,,OPT,,AUS000247,143934,CLARITY,4707,54-17,C3,F,AUS,,1,MM,,,138.0,34,55.0,,,/  /,0.0,0.0,120,8.95,9.85,8.95,9.85,8.95,9.85,8.95,9.85,0.0,0.0,0.0,0.0,0.0,44481,45112,42793.0,45796.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45112.58943,,/  /       :  :,,,,,,F,F,,,,7763.0
7780,,OPT,,ESS000131,144147,Apollo,9984,46-15,C3,F,ESS,,1,BS,,,125.0,29,46.0,,,/  /,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45351,45455,42800.0,45090.0,/  /,0.0,,,0.0,10,CO,DE,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45455.41503,,/  /       :  :,,,,,,F,F,,,,7780.0
7781,,OPT,,29,144149,Apollo,1012,50-19,62398,F,,,2,GS,,,125.0,26,51.0,,,/  /,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45433,45455,42800.0,42802.0,/  /,0.0,,,0.0,10,CO,DE,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45455.41042,,/  /       :  :,,,,,,F,F,,,,7781.0
7809,,OPT,,ORO000117,144819,OROTON,LOURDES,53-22,1703193,S,ORO,,1,LS,,,140.0,46,57.0,,Y,/  /,0.0,0.0,235,106.82,117.5,96.14,105.75,96.14,105.75,96.14,105.75,0.0,0.0,0.0,0.0,0.0,/  /,/  /,42831.0,43635.0,/  /,0.0,,,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,7809.0
7815,,OPT,,AVI000012,144920,Progear Eyegaurd,Eg-M1021,52-18,C4,L,AVI,,1,SSS,,,,30,52.0,,,/  /,0.0,0.0,160,77.5,85.25,77.5,85.25,77.5,85.25,77.5,85.25,0.0,0.0,0.0,0.0,0.0,/  /,42851,42837.0,43676.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,42851.58309,,/  /       :  :,,,,,,F,F,,,,7815.0
7823,,OPT,,AUS000258,144974,CLARITY,1239,53-16,C1,F,AUS,,1,LS,,,135.0,38,53.0,,,/  /,0.0,0.0,120,8.95,9.85,8.95,9.85,8.95,9.85,8.95,9.85,0.0,0.0,0.0,0.0,0.0,43299,44803,42838.0,45796.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44803.55885,,/  /       :  :,,,,,,F,F,,,,7823.0
7879,,OPT,,OPQ000937,146122,Aura,579,44-18,A,F,OPQ,,2,BM,,,125.0,26,45.0,,,/  /,0.0,0.0,190,69.5,76.45,62.55,68.81,62.55,68.81,62.55,68.81,0.0,0.0,0.0,0.0,0.0,/  /,/  /,42955.0,45222.0,/  /,0.0,,,9.99,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,7879.0
7901,,OPT,,OPQ000957,146146,Paparazzi,FORBES,50-22,A,F,OPQ,,1,MM,,,140.0,28,51.0,,,/  /,0.0,0.0,200,59.5,65.45,53.55,58.91,53.55,58.91,53.55,58.91,0.0,0.0,0.0,0.0,0.0,/  /,43684,42955.0,45250.0,/  /,0.0,,,9.99,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,43684.59391,,/  /       :  :,,,,,,F,F,,,,7901.0
7939,,OPT,,ORO000127,146475,OROTON,CHANTAL,51-16,1402964,F,ORO,,1,LM,,,135.0,32,53.0,,,/  /,0.0,0.0,320,130.0,143.0,117.0,128.7,117.0,128.7,117.0,128.7,0.0,0.0,0.0,0.0,0.0,42985,44110,42978.0,45140.0,/  /,0.0,,1500471.0,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44110.43566,,/  /       :  :,,,,,,F,F,,,,7939.0
7944,,OPT,,AUS000269,146695,CLARITY,1224,53-18,C1,F,AUS,,1,UM,,,137.0,38,53.0,,,/  /,0.0,0.0,149,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0.0,0.0,0.0,0.0,0.0,44581,44986,42996.0,45509.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44986.64351,,/  /       :  :,,,,,,F,F,,,,7944.0
7948,,OPT,,AUS000273,146707,CLARITY,1221,53-17,C2,F,AUS,,1,MS,,,138.0,39,53.0,,,/  /,0.0,0.0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0.0,0.0,0.0,0.0,0.0,/  /,43207,42996.0,45230.0,/  /,0.0,,13001.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,43207.43064,,/  /       :  :,,,,,,F,F,,,,7948.0
7949,,OPT,,AUS000274,146708,CLARITY,1221,53-17,C3,F,AUS,,1,MS,,,138.0,39,53.0,,,/  /,0.0,0.0,120,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0.0,0.0,0.0,0.0,0.0,44102,44298,42996.0,45796.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44298.69759,,/  /       :  :,,,,,,F,F,,,,7949.0
